time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-15 00:00:00+00:00,,,7.0,2.0
2024-10-16 00:00:00+00:00,18.0,1.0,1.0,1.0
2024-10-17 00:00:00+00:00,21.0,1.0,17.0,2.0
2024-10-18 00:00:00+00:00,18.0,1.0,,
2024-10-19 00:00:00+00:00,19.0,2.0,,
2024-10-20 00:00:00+00:00,18.0,1.0,,
2024-10-21 00:00:00+00:00,34.0,3.0,16.0,2.0
2024-10-22 00:00:00+00:00,18.0,1.0,3.0,3.0
2024-10-23 00:00:00+00:00,25.0,1.0,23.0,2.0
2024-10-24 00:00:00+00:00,66.0,5.0,55.0,2.0
2024-10-25 00:00:00+00:00,49.0,2.0,27.0,5.0
2024-10-26 00:00:00+00:00,21.0,1.0,25.0,2.0
2024-10-27 00:00:00+00:00,18.0,1.0,1.0,1.0
2024-10-28 00:00:00+00:00,20.0,1.0,7.0,1.0
2024-10-29 00:00:00+00:00,18.0,1.0,,
