time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-14 00:00:00+00:00,10,9,5.0,2.0
2025-10-15 00:00:00+00:00,34,15,2.0,2.0
2025-10-16 00:00:00+00:00,24,8,,
2025-10-17 00:00:00+00:00,33,11,5.0,5.0
2025-10-18 00:00:00+00:00,31,8,1.0,1.0
2025-10-19 00:00:00+00:00,21,7,1.0,1.0
2025-10-20 00:00:00+00:00,37,15,5.0,5.0
2025-10-21 00:00:00+00:00,36,18,5.0,5.0
2025-10-22 00:00:00+00:00,41,22,7.0,7.0
2025-10-23 00:00:00+00:00,24,9,5.0,5.0
2025-10-24 00:00:00+00:00,37,15,2.0,2.0
2025-10-25 00:00:00+00:00,17,4,,
2025-10-26 00:00:00+00:00,17,4,3.0,3.0
2025-10-27 00:00:00+00:00,43,19,26.0,6.0
2025-10-28 00:00:00+00:00,20,9,1.0,1.0
