time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-04 00:00:00+00:00,15,2,,
2025-09-05 00:00:00+00:00,37,2,24.0,3.0
2025-09-06 00:00:00+00:00,15,2,,
2025-09-07 00:00:00+00:00,14,1,,
2025-09-08 00:00:00+00:00,51,2,20.0,3.0
2025-09-09 00:00:00+00:00,15,2,2.0,1.0
2025-09-10 00:00:00+00:00,17,4,,
2025-09-11 00:00:00+00:00,15,2,7.0,2.0
2025-09-12 00:00:00+00:00,15,2,,
2025-09-13 00:00:00+00:00,15,2,,
2025-09-14 00:00:00+00:00,14,1,2.0,2.0
2025-09-15 00:00:00+00:00,20,5,,
2025-09-16 00:00:00+00:00,36,13,,
2025-09-17 00:00:00+00:00,20,5,,
