time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-22 00:00:00+00:00,14,1,8.0,8.0
2025-06-23 00:00:00+00:00,14,1,1.0,1.0
2025-06-24 00:00:00+00:00,14,1,10.0,2.0
2025-06-25 00:00:00+00:00,15,2,1.0,1.0
2025-06-26 00:00:00+00:00,13,1,,
2025-06-27 00:00:00+00:00,14,1,5.0,2.0
2025-06-28 00:00:00+00:00,15,2,1.0,1.0
2025-06-29 00:00:00+00:00,16,3,,
2025-06-30 00:00:00+00:00,15,2,9.0,2.0
2025-07-01 00:00:00+00:00,16,3,6.0,2.0
2025-07-02 00:00:00+00:00,18,4,,
2025-07-03 00:00:00+00:00,15,2,,
2025-07-04 00:00:00+00:00,115,2,,
2025-07-05 00:00:00+00:00,14,1,,
