time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-11 00:00:00+00:00,1,1,,
2025-09-12 00:00:00+00:00,15,2,,
2025-09-13 00:00:00+00:00,15,2,,
2025-09-14 00:00:00+00:00,14,1,2.0,2.0
2025-09-15 00:00:00+00:00,20,5,,
2025-09-16 00:00:00+00:00,36,13,,
2025-09-17 00:00:00+00:00,22,7,,
2025-09-18 00:00:00+00:00,29,11,1.0,1.0
2025-09-19 00:00:00+00:00,32,11,1.0,1.0
2025-09-20 00:00:00+00:00,26,12,,
2025-09-21 00:00:00+00:00,17,3,,
2025-09-22 00:00:00+00:00,32,15,6.0,2.0
2025-09-23 00:00:00+00:00,33,15,6.0,4.0
2025-09-24 00:00:00+00:00,29,13,3.0,2.0
2025-09-25 00:00:00+00:00,26,9,,
