time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-03 00:00:00+00:00,,,2.0,2.0
2025-10-04 00:00:00+00:00,14.0,1.0,4.0,4.0
2025-10-05 00:00:00+00:00,19.0,6.0,1.0,1.0
2025-10-06 00:00:00+00:00,16.0,3.0,1.0,1.0
2025-10-07 00:00:00+00:00,14.0,1.0,,
2025-10-08 00:00:00+00:00,14.0,1.0,2.0,2.0
2025-10-09 00:00:00+00:00,37.0,22.0,,
2025-10-10 00:00:00+00:00,47.0,23.0,2.0,2.0
2025-10-11 00:00:00+00:00,35.0,16.0,3.0,3.0
2025-10-12 00:00:00+00:00,29.0,15.0,,
2025-10-13 00:00:00+00:00,28.0,14.0,,
2025-10-14 00:00:00+00:00,31.0,15.0,5.0,2.0
2025-10-15 00:00:00+00:00,34.0,15.0,2.0,2.0
2025-10-16 00:00:00+00:00,24.0,8.0,,
2025-10-17 00:00:00+00:00,21.0,6.0,2.0,2.0
