time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-28 00:00:00+00:00,,,1.0,1.0
2025-03-29 00:00:00+00:00,15.0,2.0,,
2025-03-30 00:00:00+00:00,14.0,1.0,,
2025-03-31 00:00:00+00:00,14.0,1.0,,
2025-04-01 00:00:00+00:00,14.0,1.0,2.0,2.0
2025-04-02 00:00:00+00:00,14.0,1.0,2.0,2.0
2025-04-03 00:00:00+00:00,15.0,2.0,,
2025-04-04 00:00:00+00:00,52.0,3.0,15.0,1.0
2025-04-05 00:00:00+00:00,14.0,1.0,,
2025-04-06 00:00:00+00:00,15.0,2.0,,
2025-04-07 00:00:00+00:00,18.0,5.0,6.0,1.0
2025-04-08 00:00:00+00:00,22.0,1.0,8.0,1.0
2025-04-09 00:00:00+00:00,52.0,4.0,34.0,4.0
2025-04-10 00:00:00+00:00,14.0,1.0,,
2025-04-11 00:00:00+00:00,14.0,1.0,4.0,1.0
