time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-30 00:00:00+00:00,,,6.0,3.0
2024-10-01 00:00:00+00:00,24.0,1.0,,
2024-10-02 00:00:00+00:00,32.0,3.0,48.0,3.0
2024-10-03 00:00:00+00:00,49.0,2.0,33.0,3.0
2024-10-04 00:00:00+00:00,105.0,6.0,93.0,1.0
2024-10-05 00:00:00+00:00,18.0,1.0,1.0,1.0
2024-10-06 00:00:00+00:00,18.0,1.0,1.0,1.0
2024-10-07 00:00:00+00:00,19.0,2.0,,
2024-10-08 00:00:00+00:00,18.0,1.0,4.0,4.0
2024-10-09 00:00:00+00:00,18.0,1.0,,
2024-10-10 00:00:00+00:00,18.0,1.0,,
2024-10-11 00:00:00+00:00,18.0,1.0,,
2024-10-12 00:00:00+00:00,18.0,1.0,1.0,1.0
2024-10-13 00:00:00+00:00,18.0,1.0,,
2024-10-14 00:00:00+00:00,19.0,1.0,5.0,1.0
