time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-24 00:00:00+00:00,18,1,3.0,3.0
2024-11-25 00:00:00+00:00,54,3,47.0,3.0
2024-11-26 00:00:00+00:00,18,1,28.0,3.0
2024-11-27 00:00:00+00:00,18,1,,
2024-11-28 00:00:00+00:00,18,1,3.0,3.0
2024-11-29 00:00:00+00:00,18,1,1.0,1.0
2024-11-30 00:00:00+00:00,18,1,,
2024-12-01 00:00:00+00:00,18,1,,
2024-12-02 00:00:00+00:00,19,2,1.0,1.0
2024-12-03 00:00:00+00:00,20,1,7.0,2.0
2024-12-04 00:00:00+00:00,18,1,3.0,1.0
2024-12-05 00:00:00+00:00,18,1,1.0,1.0
2024-12-06 00:00:00+00:00,18,1,2.0,2.0
2024-12-07 00:00:00+00:00,18,1,1.0,1.0
