time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-24 00:00:00+00:00,,,2.0,2.0
2024-09-25 00:00:00+00:00,18.0,1.0,4.0,3.0
2024-09-26 00:00:00+00:00,36.0,1.0,8.0,2.0
2024-09-27 00:00:00+00:00,32.0,2.0,5.0,1.0
2024-09-28 00:00:00+00:00,19.0,2.0,1.0,1.0
2024-09-29 00:00:00+00:00,25.0,2.0,3.0,2.0
2024-09-30 00:00:00+00:00,18.0,1.0,28.0,5.0
2024-10-01 00:00:00+00:00,24.0,1.0,,
2024-10-02 00:00:00+00:00,32.0,3.0,48.0,3.0
2024-10-03 00:00:00+00:00,49.0,2.0,33.0,3.0
2024-10-04 00:00:00+00:00,105.0,6.0,93.0,1.0
2024-10-05 00:00:00+00:00,18.0,1.0,1.0,1.0
2024-10-06 00:00:00+00:00,18.0,1.0,1.0,1.0
2024-10-07 00:00:00+00:00,19.0,2.0,,
2024-10-08 00:00:00+00:00,18.0,1.0,1.0,1.0
