time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-28 00:00:00+00:00,16,3,1.0,1.0
2025-08-29 00:00:00+00:00,16,3,,
2025-08-30 00:00:00+00:00,15,2,,
2025-08-31 00:00:00+00:00,14,1,1.0,1.0
2025-09-01 00:00:00+00:00,15,2,2.0,1.0
2025-09-02 00:00:00+00:00,15,2,,
2025-09-03 00:00:00+00:00,15,2,,
2025-09-04 00:00:00+00:00,15,2,,
2025-09-05 00:00:00+00:00,37,2,24.0,3.0
2025-09-06 00:00:00+00:00,15,2,,
2025-09-07 00:00:00+00:00,14,1,,
2025-09-08 00:00:00+00:00,51,2,20.0,3.0
2025-09-09 00:00:00+00:00,15,2,2.0,1.0
2025-09-10 00:00:00+00:00,15,2,,
