time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-01 00:00:00+00:00,9,6,,
2025-10-02 00:00:00+00:00,20,6,3.0,2.0
2025-10-03 00:00:00+00:00,48,1,50.0,3.0
2025-10-04 00:00:00+00:00,14,1,4.0,4.0
2025-10-05 00:00:00+00:00,19,6,1.0,1.0
2025-10-06 00:00:00+00:00,16,3,1.0,1.0
2025-10-07 00:00:00+00:00,14,1,,
2025-10-08 00:00:00+00:00,14,1,2.0,2.0
2025-10-09 00:00:00+00:00,37,22,,
2025-10-10 00:00:00+00:00,47,23,2.0,2.0
2025-10-11 00:00:00+00:00,35,16,3.0,3.0
2025-10-12 00:00:00+00:00,29,15,,
2025-10-13 00:00:00+00:00,28,14,,
2025-10-14 00:00:00+00:00,31,15,5.0,2.0
2025-10-15 00:00:00+00:00,21,7,1.0,1.0
