time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-30 00:00:00+00:00,16,1,9.0,4.0
2025-12-01 00:00:00+00:00,42,14,1.0,1.0
2025-12-02 00:00:00+00:00,25,8,3.0,3.0
2025-12-03 00:00:00+00:00,49,20,1.0,1.0
2025-12-04 00:00:00+00:00,28,9,45.0,3.0
2025-12-05 00:00:00+00:00,29,12,5.0,1.0
2025-12-06 00:00:00+00:00,52,37,1.0,1.0
2025-12-07 00:00:00+00:00,16,1,1.0,1.0
2025-12-08 00:00:00+00:00,24,6,2.0,2.0
2025-12-09 00:00:00+00:00,28,9,4.0,2.0
2025-12-10 00:00:00+00:00,16,1,,
2025-12-11 00:00:00+00:00,16,1,1.0,1.0
2025-12-12 00:00:00+00:00,20,4,,
2025-12-13 00:00:00+00:00,16,1,,
