time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-27 00:00:00+00:00,2,1,,
2024-09-28 00:00:00+00:00,19,2,1.0,1.0
2024-09-29 00:00:00+00:00,25,2,3.0,2.0
2024-09-30 00:00:00+00:00,18,1,28.0,5.0
2024-10-01 00:00:00+00:00,24,1,,
2024-10-02 00:00:00+00:00,32,3,48.0,3.0
2024-10-03 00:00:00+00:00,49,2,33.0,3.0
2024-10-04 00:00:00+00:00,105,6,93.0,1.0
2024-10-05 00:00:00+00:00,18,1,1.0,1.0
2024-10-06 00:00:00+00:00,18,1,1.0,1.0
2024-10-07 00:00:00+00:00,19,2,,
2024-10-08 00:00:00+00:00,18,1,4.0,4.0
2024-10-09 00:00:00+00:00,18,1,,
2024-10-10 00:00:00+00:00,18,1,,
2024-10-11 00:00:00+00:00,18,1,,
