time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-17 00:00:00+00:00,2,2,1.0,1.0
2025-11-18 00:00:00+00:00,95,25,41.0,4.0
2025-11-19 00:00:00+00:00,166,13,21.0,3.0
2025-11-20 00:00:00+00:00,43,9,18.0,2.0
2025-11-21 00:00:00+00:00,66,14,37.0,2.0
2025-11-22 00:00:00+00:00,12,1,1.0,1.0
2025-11-23 00:00:00+00:00,18,3,1.0,1.0
2025-11-24 00:00:00+00:00,100,13,62.0,1.0
2025-11-25 00:00:00+00:00,53,4,133.0,10.0
2025-11-26 00:00:00+00:00,21,5,,
2025-11-27 00:00:00+00:00,21,4,1.0,1.0
2025-11-28 00:00:00+00:00,20,5,18.0,4.0
2025-11-29 00:00:00+00:00,16,1,,
2025-11-30 00:00:00+00:00,16,1,9.0,4.0
2025-12-01 00:00:00+00:00,16,1,1.0,1.0
