time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-30 00:00:00+00:00,,,80.0,10.0
2025-01-31 00:00:00+00:00,2.0,2.0,69.0,8.0
2025-02-01 00:00:00+00:00,,,2.0,2.0
2025-02-02 00:00:00+00:00,,,53.0,7.0
2025-02-03 00:00:00+00:00,1.0,1.0,116.0,22.0
2025-02-04 00:00:00+00:00,1.0,1.0,139.0,20.0
2025-02-05 00:00:00+00:00,1.0,1.0,35.0,7.0
2025-02-06 00:00:00+00:00,,,57.0,10.0
2025-02-07 00:00:00+00:00,,,89.0,10.0
2025-02-08 00:00:00+00:00,,,10.0,4.0
2025-02-09 00:00:00+00:00,,,7.0,5.0
2025-02-10 00:00:00+00:00,1.0,1.0,47.0,15.0
2025-02-11 00:00:00+00:00,,,37.0,11.0
2025-02-13 00:00:00+00:00,1.0,1.0,,
