url_path,views_total,views_unique
/gem/global_exposure_model,86,61
/gem/global_exposure_model/tree/main,28,18
/gem/global_exposure_model/tree/main/Africa/Democratic_Republic_of_the_Congo,22,3
/gem/global_exposure_model/tree/main/Africa,17,9
/gem/global_exposure_model/tree/main/Europe,16,13
/gem/global_exposure_model/tree/main/Southeast_Asia/Malaysia,16,2
/gem/global_exposure_model/tree/main/North_America/United_States,12,10
/gem/global_exposure_model/tree/main/Europe/North_Macedonia,11,6
/gem/global_exposure_model/blob/main/LICENSE.txt,10,6
/gem/global_exposure_model/tree/main/World,9,6
