time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-02 00:00:00+00:00,,,27,7
2025-09-03 00:00:00+00:00,,,124,23
2025-09-04 00:00:00+00:00,,,71,14
2025-09-05 00:00:00+00:00,,,81,23
2025-09-06 00:00:00+00:00,1.0,1.0,4,3
2025-09-07 00:00:00+00:00,,,34,11
2025-09-08 00:00:00+00:00,,,72,24
2025-09-09 00:00:00+00:00,,,53,14
2025-09-10 00:00:00+00:00,1.0,1.0,343,16
2025-09-11 00:00:00+00:00,1.0,1.0,44,14
2025-09-12 00:00:00+00:00,,,66,15
2025-09-13 00:00:00+00:00,,,20,6
2025-09-14 00:00:00+00:00,1.0,1.0,42,10
2025-09-15 00:00:00+00:00,,,48,10
2025-09-16 00:00:00+00:00,,,33,8
