url_path,views_total,views_unique
/gem/global_exposure_model,144,75
/gem/global_exposure_model/tree/main,47,26
/gem/global_exposure_model/tree/main/Europe,44,23
/gem/global_exposure_model/tree/main/North_America/United_States,35,8
/gem/global_exposure_model/tree/main/Africa,34,20
/gem/global_exposure_model/tree/main/World,20,13
/gem/global_exposure_model/tree/main/North_America,20,6
/gem/global_exposure_model/tree/main/South_Asia,18,8
/gem/global_exposure_model/tree/main/South_Asia/Pakistan,18,6
/gem/global_exposure_model/tree/main/South_America/Argentina,18,2
