url_path,views_total,views_unique
/gem/global_exposure_model,65,49
/gem/global_exposure_model/tree/main/Africa,27,15
/gem/global_exposure_model/tree/main,19,11
/gem/global_exposure_model/tree/main/World,19,7
/gem/global_exposure_model/tree/main/Europe,16,13
/gem/global_exposure_model/tree/main/North_America/Mexico,15,5
/gem/global_exposure_model/tree/main/Europe/Turkey,11,8
/gem/global_exposure_model/tree/main/Africa/Ethiopia,11,3
/gem/global_exposure_model/tree/main/Southeast_Asia/Philippines,10,3
/gem/global_exposure_model/blob/main/World/Exposure_Adm0_Summary.csv,10,2
