url_path,views_total,views_unique
/gem/global_exposure_model,127,67
/gem/global_exposure_model/tree/main/North_America/United_States,44,16
/gem/global_exposure_model/tree/main,38,20
/gem/global_exposure_model/tree/main/Europe,26,15
/gem/global_exposure_model/tree/main/North_America,26,9
/gem/global_exposure_model/blob/main/README.md,15,9
/gem/global_exposure_model/tree/main/World,15,7
/gem/global_exposure_model/tree/main/Africa,13,10
/gem/global_exposure_model/blob/main/North_America/United_States/Exposure_Com_United_States_Adm1.csv,13,5
/gem/global_exposure_model/tree/main/Africa/Morocco,11,3
