time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-13 00:00:00+00:00,,,112,18
2025-08-14 00:00:00+00:00,,,108,25
2025-08-15 00:00:00+00:00,,,11,9
2025-08-16 00:00:00+00:00,,,21,2
2025-08-17 00:00:00+00:00,,,11,5
2025-08-18 00:00:00+00:00,,,105,18
2025-08-19 00:00:00+00:00,4.0,4.0,50,13
2025-08-20 00:00:00+00:00,,,22,7
2025-08-21 00:00:00+00:00,,,110,17
2025-08-22 00:00:00+00:00,,,91,11
2025-08-23 00:00:00+00:00,1.0,1.0,19,4
2025-08-24 00:00:00+00:00,,,16,7
2025-08-25 00:00:00+00:00,1.0,1.0,75,11
2025-08-26 00:00:00+00:00,1.0,1.0,149,20
2025-08-27 00:00:00+00:00,,,11,8
