url_path,views_total,views_unique
/gem/global_exposure_model,145,77
/gem/global_exposure_model/tree/main,44,25
/gem/global_exposure_model/tree/main/Europe,42,22
/gem/global_exposure_model/tree/main/Africa,33,19
/gem/global_exposure_model/tree/main/North_America/United_States,33,6
/gem/global_exposure_model/tree/main/World,19,12
/gem/global_exposure_model/tree/main/South_Asia,19,9
/gem/global_exposure_model/tree/main/North_America,19,5
/gem/global_exposure_model/tree/main/South_Asia/Pakistan,18,6
/gem/global_exposure_model/tree/main/South_America/Argentina,18,2
