url_path,views_total,views_unique
/gem/global_exposure_model,105,59
/gem/global_exposure_model/tree/main,38,25
/gem/global_exposure_model/tree/main/Europe,21,14
/gem/global_exposure_model/tree/main/South_Asia,20,12
/gem/global_exposure_model/tree/main/North_America/United_States,18,8
/gem/global_exposure_model/tree/main/Africa,17,15
/gem/global_exposure_model/tree/main/East_Asia,15,7
/gem/global_exposure_model/tree/main/Southeast_Asia/Indonesia,14,7
/gem/global_exposure_model/tree/main/South_Asia/Nepal,13,8
/gem/global_exposure_model/tree/main/South_America,12,9
