url_path,views_total,views_unique
/gem/global_exposure_model,113,63
/gem/global_exposure_model/tree/main,41,25
/gem/global_exposure_model/tree/main/Europe,26,16
/gem/global_exposure_model/tree/main/Africa,22,15
/gem/global_exposure_model/tree/main/South_Asia/Nepal,20,8
/gem/global_exposure_model/tree/main/South_America/Argentina,20,4
/gem/global_exposure_model/tree/main/South_Asia,18,10
/gem/global_exposure_model/tree/main/North_America/United_States,18,8
/gem/global_exposure_model/tree/main/South_America,16,10
/gem/global_exposure_model/tree/main/World,16,10
