time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-09 00:00:00+00:00,,,44,8
2025-09-10 00:00:00+00:00,1.0,1.0,343,16
2025-09-11 00:00:00+00:00,1.0,1.0,44,14
2025-09-12 00:00:00+00:00,,,66,15
2025-09-13 00:00:00+00:00,,,20,6
2025-09-14 00:00:00+00:00,1.0,1.0,42,10
2025-09-15 00:00:00+00:00,,,48,10
2025-09-16 00:00:00+00:00,,,106,19
2025-09-17 00:00:00+00:00,,,94,17
2025-09-18 00:00:00+00:00,2.0,2.0,152,20
2025-09-19 00:00:00+00:00,1.0,1.0,93,17
2025-09-20 00:00:00+00:00,1.0,1.0,19,7
2025-09-21 00:00:00+00:00,2.0,2.0,15,6
2025-09-22 00:00:00+00:00,,,108,16
2025-09-23 00:00:00+00:00,,,48,7
