url_path,views_total,views_unique
/gem/global_exposure_model,85,60
/gem/global_exposure_model/tree/main,26,14
/gem/global_exposure_model/tree/main/Africa/Democratic_Republic_of_the_Congo,18,2
/gem/global_exposure_model/tree/main/Europe,16,12
/gem/global_exposure_model/tree/main/Africa,16,10
/gem/global_exposure_model/tree/main/Southeast_Asia/Malaysia,15,2
/gem/global_exposure_model/tree/main/North_America/United_States,10,8
/gem/global_exposure_model/tree/main/World,10,7
/gem/global_exposure_model/tree/main/Europe/North_Macedonia,10,5
/gem/global_exposure_model/tree/main/Europe/Germany,9,3
