time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-12 00:00:00+00:00,,,77,8
2024-09-13 00:00:00+00:00,,,149,15
2024-09-14 00:00:00+00:00,1.0,1.0,28,5
2024-09-15 00:00:00+00:00,,,56,4
2024-09-16 00:00:00+00:00,,,182,20
2024-09-17 00:00:00+00:00,,,443,19
2024-09-18 00:00:00+00:00,,,136,18
2024-09-19 00:00:00+00:00,,,102,16
2024-09-20 00:00:00+00:00,,,86,12
2024-09-21 00:00:00+00:00,,,47,4
2024-09-22 00:00:00+00:00,,,3,3
2024-09-23 00:00:00+00:00,,,171,21
2024-09-24 00:00:00+00:00,,,107,13
2024-09-25 00:00:00+00:00,,,121,13
2024-09-26 00:00:00+00:00,,,3,2
