url_path,views_total,views_unique
/gem/global_exposure_model,85,66
/gem/global_exposure_model/tree/main/Africa,24,14
/gem/global_exposure_model/tree/main,22,15
/gem/global_exposure_model/tree/main/Europe,18,13
/gem/global_exposure_model/tree/main/Europe/Turkey,16,9
/gem/global_exposure_model/tree/main/South_Asia,15,8
/gem/global_exposure_model/tree/main/North_America/United_States,14,10
/gem/global_exposure_model/tree/main/South_America,12,8
/gem/global_exposure_model/tree/main/Southeast_Asia,12,6
/gem/global_exposure_model/tree/main/South_America/Colombia,12,4
