url_path,views_total,views_unique
/gem/global_exposure_model,122,75
/gem/global_exposure_model/tree/main,45,25
/gem/global_exposure_model/tree/main/Europe,35,19
/gem/global_exposure_model/tree/main/North_America/United_States,31,10
/gem/global_exposure_model/tree/main/North_America,18,12
/gem/global_exposure_model/tree/main/Southeast_Asia,17,10
/gem/global_exposure_model/tree/main/World,15,9
/gem/global_exposure_model/tree/main/South_America,14,8
/gem/global_exposure_model/tree/main/Oceania/Fiji,13,3
/gem/global_exposure_model/blob/main/LICENSE.txt,12,6
