time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-08 00:00:00+00:00,,,35,10
2025-08-09 00:00:00+00:00,,,15,5
2025-08-10 00:00:00+00:00,,,34,11
2025-08-11 00:00:00+00:00,3.0,3.0,93,20
2025-08-12 00:00:00+00:00,2.0,2.0,58,16
2025-08-13 00:00:00+00:00,1.0,1.0,123,19
2025-08-14 00:00:00+00:00,,,108,25
2025-08-15 00:00:00+00:00,,,11,9
2025-08-16 00:00:00+00:00,,,21,2
2025-08-17 00:00:00+00:00,,,11,5
2025-08-18 00:00:00+00:00,,,105,18
2025-08-19 00:00:00+00:00,4.0,4.0,50,13
2025-08-20 00:00:00+00:00,,,22,7
2025-08-21 00:00:00+00:00,,,110,17
2025-08-22 00:00:00+00:00,,,4,3
