time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-21 00:00:00+00:00,1.0,1.0,6,2
2025-06-22 00:00:00+00:00,,,29,5
2025-06-23 00:00:00+00:00,,,44,12
2025-06-24 00:00:00+00:00,,,106,13
2025-06-25 00:00:00+00:00,,,94,15
2025-06-26 00:00:00+00:00,,,97,19
2025-06-27 00:00:00+00:00,,,44,14
2025-06-28 00:00:00+00:00,2.0,2.0,22,9
2025-06-29 00:00:00+00:00,1.0,1.0,79,8
2025-06-30 00:00:00+00:00,1.0,1.0,121,15
2025-07-01 00:00:00+00:00,2.0,2.0,74,18
2025-07-02 00:00:00+00:00,,,98,17
2025-07-03 00:00:00+00:00,1.0,1.0,39,15
2025-07-04 00:00:00+00:00,1.0,1.0,90,14
2025-07-05 00:00:00+00:00,,,6,2
