time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-24 00:00:00+00:00,,,50,7
2025-06-25 00:00:00+00:00,,,94,15
2025-06-26 00:00:00+00:00,,,97,19
2025-06-27 00:00:00+00:00,,,44,14
2025-06-28 00:00:00+00:00,2.0,2.0,22,9
2025-06-29 00:00:00+00:00,1.0,1.0,79,8
2025-06-30 00:00:00+00:00,1.0,1.0,121,15
2025-07-01 00:00:00+00:00,2.0,2.0,74,18
2025-07-02 00:00:00+00:00,,,98,17
2025-07-03 00:00:00+00:00,1.0,1.0,39,15
2025-07-04 00:00:00+00:00,1.0,1.0,90,14
2025-07-05 00:00:00+00:00,,,69,12
2025-07-06 00:00:00+00:00,1.0,1.0,100,9
2025-07-07 00:00:00+00:00,,,65,21
2025-07-08 00:00:00+00:00,,,13,3
