time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-29 00:00:00+00:00,,,50,11
2025-07-30 00:00:00+00:00,,,126,24
2025-07-31 00:00:00+00:00,,,25,11
2025-08-01 00:00:00+00:00,,,31,14
2025-08-02 00:00:00+00:00,,,17,7
2025-08-03 00:00:00+00:00,1.0,1.0,26,7
2025-08-04 00:00:00+00:00,,,70,22
2025-08-05 00:00:00+00:00,,,27,11
2025-08-06 00:00:00+00:00,3.0,3.0,85,20
2025-08-07 00:00:00+00:00,,,57,14
2025-08-08 00:00:00+00:00,,,43,14
2025-08-09 00:00:00+00:00,,,15,5
2025-08-10 00:00:00+00:00,,,34,11
2025-08-11 00:00:00+00:00,3.0,3.0,93,20
2025-08-12 00:00:00+00:00,,,8,6
