url_path,views_total,views_unique
/gem/global_exposure_model,73,51
/gem/global_exposure_model/tree/main/South_America/Peru,22,4
/gem/global_exposure_model/tree/main/Africa,19,12
/gem/global_exposure_model/tree/main/Central_Asia,19,6
/gem/global_exposure_model/tree/main/Europe,18,11
/gem/global_exposure_model/tree/main/Southeast_Asia/Indonesia,17,10
/gem/global_exposure_model/tree/main/South_America,17,7
/gem/global_exposure_model/tree/main,16,11
/gem/global_exposure_model/tree/main/Europe/Italy,10,4
/gem/global_exposure_model/tree/main/Southeast_Asia,9,6
