url_path,views_total,views_unique
/gem/global_exposure_model,103,54
/gem/global_exposure_model/tree/main/Europe,50,26
/gem/global_exposure_model/tree/main,25,17
/gem/global_exposure_model/tree/main/Europe/Turkey,17,11
/gem/global_exposure_model/tree/main/Europe/Greece,13,4
/gem/global_exposure_model/tree/main/Southeast_Asia/Philippines,12,2
/gem/global_exposure_model/tree/main/Europe/Germany,11,6
/gem/global_exposure_model/tree/main/Europe/Italy,10,9
/gem/global_exposure_model/tree/main/North_America/United_States,9,6
/gem/global_exposure_model/tree/main/Africa,9,5
