time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-25 00:00:00+00:00,,,37,8
2024-11-26 00:00:00+00:00,,,72,16
2024-11-27 00:00:00+00:00,,,34,9
2024-11-28 00:00:00+00:00,,,38,16
2024-11-29 00:00:00+00:00,,,49,15
2024-11-30 00:00:00+00:00,1.0,1.0,3,2
2024-12-01 00:00:00+00:00,,,21,6
2024-12-02 00:00:00+00:00,,,83,18
2024-12-03 00:00:00+00:00,,,63,12
2024-12-04 00:00:00+00:00,,,64,13
2024-12-05 00:00:00+00:00,,,49,14
2024-12-06 00:00:00+00:00,,,39,14
2024-12-07 00:00:00+00:00,,,20,5
2024-12-08 00:00:00+00:00,,,30,8
2024-12-09 00:00:00+00:00,,,62,13
