url_path,views_total,views_unique
/gem/global_exposure_model,98,70
/gem/global_exposure_model/tree/main/Africa,22,12
/gem/global_exposure_model/tree/main,20,14
/gem/global_exposure_model/tree/main/Europe/Turkey,20,11
/gem/global_exposure_model/tree/main/Europe,18,13
/gem/global_exposure_model/tree/main/North_America/United_States,15,12
/gem/global_exposure_model/tree/main/Southeast_Asia,14,9
/gem/global_exposure_model/tree/main/World,12,7
/gem/global_exposure_model/tree/main/South_Asia,12,5
/gem/global_exposure_model/tree/main/North_America,9,6
