url_path,views_total,views_unique
/gem/global_exposure_model,112,67
/gem/global_exposure_model/tree/main,47,23
/gem/global_exposure_model/tree/main/Europe,41,21
/gem/global_exposure_model/tree/main/Southeast_Asia/Thailand,27,6
/gem/global_exposure_model/tree/main/Africa,19,14
/gem/global_exposure_model/tree/main/World,18,12
/gem/global_exposure_model/tree/main/Central_Asia/Kazakhstan,18,2
/gem/global_exposure_model/tree/main/Caribbean_Central_America/Belize,18,1
/gem/global_exposure_model/tree/main/Central_Asia,16,8
/gem/global_exposure_model/tree/main/East_Asia,12,8
