url_path,views_total,views_unique
/gem/global_exposure_model,83,59
/gem/global_exposure_model/tree/main,30,19
/gem/global_exposure_model/tree/main/Africa/Democratic_Republic_of_the_Congo,22,3
/gem/global_exposure_model/tree/main/Africa,17,9
/gem/global_exposure_model/tree/main/Europe,16,13
/gem/global_exposure_model/tree/main/Southeast_Asia/Malaysia,16,2
/gem/global_exposure_model/blob/main/Europe/Turkey/expo_taxo.png,12,8
/gem/global_exposure_model/tree/main/Europe/North_Macedonia,11,6
/gem/global_exposure_model/blob/main/Europe/Turkey/expo_adm1_occ.png,9,6
/gem/global_exposure_model/blob/main/LICENSE.txt,9,5
