time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-25 00:00:00+00:00,,,100,9
2024-09-26 00:00:00+00:00,,,99,25
2024-09-27 00:00:00+00:00,,,41,9
2024-09-28 00:00:00+00:00,,,9,2
2024-09-29 00:00:00+00:00,,,9,5
2024-09-30 00:00:00+00:00,,,17,6
2024-10-01 00:00:00+00:00,,,37,12
2024-10-02 00:00:00+00:00,,,74,11
2024-10-03 00:00:00+00:00,1.0,1.0,99,20
2024-10-04 00:00:00+00:00,,,57,15
2024-10-05 00:00:00+00:00,,,23,7
2024-10-06 00:00:00+00:00,,,29,5
2024-10-07 00:00:00+00:00,1.0,1.0,96,17
2024-10-08 00:00:00+00:00,,,161,19
2024-10-09 00:00:00+00:00,,,46,9
