time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-10 00:00:00+00:00,,,96,8
2025-06-11 00:00:00+00:00,,,167,29
2025-06-12 00:00:00+00:00,12.0,4.0,115,14
2025-06-13 00:00:00+00:00,,,54,19
2025-06-14 00:00:00+00:00,11.0,6.0,9,5
2025-06-15 00:00:00+00:00,,,14,6
2025-06-16 00:00:00+00:00,35.0,9.0,234,27
2025-06-17 00:00:00+00:00,18.0,5.0,96,18
2025-06-18 00:00:00+00:00,,,175,16
2025-06-19 00:00:00+00:00,,,105,19
2025-06-20 00:00:00+00:00,2.0,1.0,195,25
2025-06-21 00:00:00+00:00,1.0,1.0,13,3
2025-06-22 00:00:00+00:00,,,29,5
2025-06-23 00:00:00+00:00,,,44,12
2025-06-24 00:00:00+00:00,,,29,5
