url_path,views_total,views_unique
/gem/global_exposure_model,25,19
/gem/global_exposure_model/blob/main/Europe/Turkey/Exposure_Res_Turkey_Adm1.csv,11,3
/gem/global_exposure_model/tree/main/East_Asia/Japan,8,3
/gem/global_exposure_model/tree/main/East_Asia,7,4
/gem/global_exposure_model/tree/main/Europe/Turkey,7,4
/gem/global_exposure_model/tree/main/Europe,6,3
/gem/global_exposure_model/tree/main/North_Asia,6,2
/gem/global_exposure_model/blob/main/Europe/Italy/Exposure_Com_Italy_Adm1.csv,5,1
/gem/global_exposure_model/tree/main,4,3
/gem/global_exposure_model/blob/main/Europe/Turkey/Exposure_Summary_Taxonomy.csv,4,2
