url_path,views_total,views_unique
/gem/global_exposure_model,80,52
/gem/global_exposure_model/tree/main,41,23
/gem/global_exposure_model/tree/main/Africa/Democratic_Republic_of_the_Congo,25,3
/gem/global_exposure_model/tree/main/Africa,23,10
/gem/global_exposure_model/blob/main/Europe/Turkey/expo_taxo.png,20,11
/gem/global_exposure_model/blob/main/Europe/Turkey/expo_adm1_occ.png,17,9
/gem/global_exposure_model/tree/main/Southeast_Asia/Malaysia,16,2
/gem/global_exposure_model/tree/main/Europe,12,12
/gem/global_exposure_model/tree/main/Europe/Italy,10,4
/gem/global_exposure_model/blob/main/North_America/United_States/Exposure_Com_United_States_Adm1.csv,10,3
