url_path,views_total,views_unique
/gem/global_exposure_model,124,74
/gem/global_exposure_model/tree/main/Caribbean_Central_America,65,6
/gem/global_exposure_model/tree/main/East_Asia,40,12
/gem/global_exposure_model/tree/main/Europe,40,11
/gem/global_exposure_model/tree/main,36,22
/gem/global_exposure_model/tree/main/Europe/Italy,29,4
/gem/global_exposure_model/tree/main/Middle_East/Jordan,29,2
/gem/global_exposure_model/tree/main/Oceania/Australia,25,4
/gem/global_exposure_model/tree/main/Southeast_Asia/Indonesia,25,4
/gem/global_exposure_model/tree/main/South_Asia,24,11
