url_path,views_total,views_unique
/gem/global_exposure_model,58,45
/gem/global_exposure_model/tree/main/Africa/Algeria,21,3
/gem/global_exposure_model/tree/main/Europe,11,10
/gem/global_exposure_model/tree/main/Africa,11,5
/gem/global_exposure_model/tree/main/Africa/Morocco,10,5
/gem/global_exposure_model/tree/main,7,4
/gem/global_exposure_model/blob/main/Middle_East/Saudi_Arabia/Exposure_Com_Saudi_Arabia_Adm1.csv,7,2
/gem/global_exposure_model/tree/main/Oceania/Fiji,7,2
/gem/global_exposure_model/tree/main/South_Asia/India,6,4
/gem/global_exposure_model/blob/main/Southeast_Asia/Timor_Leste/Exposure_Com_Timor_Leste_Adm1.csv,6,2
