url_path,views_total,views_unique
/gem/global_exposure_model,125,67
/gem/global_exposure_model/tree/main/Europe,41,18
/gem/global_exposure_model/tree/main,39,21
/gem/global_exposure_model/tree/main/Africa,22,15
/gem/global_exposure_model/tree/main/Caribbean_Central_America/Belize,18,1
/gem/global_exposure_model/tree/main/Central_Asia/Kazakhstan,17,1
/gem/global_exposure_model/tree/main/World,14,10
/gem/global_exposure_model/blob/main/README.md,13,7
/gem/global_exposure_model/tree/main/Central_Asia,13,5
/gem/global_exposure_model/tree/main/North_America,13,5
