url_path,views_total,views_unique
/gem/global_exposure_model,111,67
/gem/global_exposure_model/tree/main,37,21
/gem/global_exposure_model/tree/main/Europe,28,18
/gem/global_exposure_model/tree/main/North_America/United_States,27,9
/gem/global_exposure_model/tree/main/East_Asia/Taiwan,22,1
/gem/global_exposure_model/tree/main/South_America,18,11
/gem/global_exposure_model/tree/main/North_America,16,7
/gem/global_exposure_model/tree/main/Africa/Morocco,15,2
/gem/global_exposure_model/tree/main/Africa,13,9
/gem/global_exposure_model/tree/main/South_America/Chile,11,5
