time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-01 00:00:00+00:00,,,8,5
2025-06-02 00:00:00+00:00,,,65,13
2025-06-03 00:00:00+00:00,,,121,22
2025-06-04 00:00:00+00:00,,,56,15
2025-06-05 00:00:00+00:00,,,33,10
2025-06-06 00:00:00+00:00,1.0,1.0,160,16
2025-06-07 00:00:00+00:00,1.0,1.0,4,4
2025-06-08 00:00:00+00:00,,,11,2
2025-06-09 00:00:00+00:00,,,38,18
2025-06-10 00:00:00+00:00,,,117,12
2025-06-11 00:00:00+00:00,,,167,29
2025-06-12 00:00:00+00:00,12.0,4.0,115,14
2025-06-13 00:00:00+00:00,,,54,19
2025-06-14 00:00:00+00:00,11.0,6.0,9,5
2025-06-15 00:00:00+00:00,,,1,1
