url_path,views_total,views_unique
/gem/global_exposure_model,83,61
/gem/global_exposure_model/tree/main/South_Asia/India,25,19
/gem/global_exposure_model/tree/main/Europe,22,17
/gem/global_exposure_model/tree/main/Africa/Algeria,21,3
/gem/global_exposure_model/tree/main/Africa,17,9
/gem/global_exposure_model/tree/main,15,9
/gem/global_exposure_model/blob/main/Europe/Albania/Exposure_Com_Albania_Adm1.csv,13,3
/gem/global_exposure_model/tree/main/Southeast_Asia/Indonesia,12,9
/gem/global_exposure_model/tree/main/Africa/Morocco,11,6
/gem/global_exposure_model/blob/main/Europe/Albania/Exposure_Summary_Taxonomy.csv,11,2
