url_path,views_total,views_unique
/gem/global_exposure_model,108,67
/gem/global_exposure_model/tree/main,23,12
/gem/global_exposure_model/tree/main/South_Asia/Nepal,23,6
/gem/global_exposure_model/tree/main/Europe,17,10
/gem/global_exposure_model/tree/main/South_Asia,15,10
/gem/global_exposure_model/tree/main/Europe/Turkey,14,7
/gem/global_exposure_model/tree/main/North_America/United_States,13,11
/gem/global_exposure_model/tree/main/North_America,10,7
/gem/global_exposure_model/tree/main/South_Asia/India,10,6
/gem/global_exposure_model/blob/main/South_Asia/Nepal/Exposure_Com_Nepal_Adm1.csv,10,3
