url_path,views_total,views_unique
/gem/global_exposure_model,64,51
/gem/global_exposure_model/tree/main/North_America/Mexico,20,3
/gem/global_exposure_model/tree/main,19,12
/gem/global_exposure_model/tree/main/Europe,17,13
/gem/global_exposure_model/tree/main/Southeast_Asia/Philippines,10,3
/gem/global_exposure_model/tree/main/Europe/Turkey,9,8
/gem/global_exposure_model/blob/main/North_America/Mexico/Exposure_Res_Mexico_Adm1.csv,9,1
/gem/global_exposure_model/tree/main/World,8,7
/gem/global_exposure_model/tree/main/North_America/United_States,8,6
/gem/global_exposure_model/tree/main/Europe/Germany,8,3
