time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-30 00:00:00+00:00,,,116,16
2024-10-31 00:00:00+00:00,,,129,22
2024-11-01 00:00:00+00:00,,,22,10
2024-11-02 00:00:00+00:00,,,8,2
2024-11-03 00:00:00+00:00,,,8,1
2024-11-04 00:00:00+00:00,,,131,28
2024-11-05 00:00:00+00:00,,,107,22
2024-11-06 00:00:00+00:00,,,41,15
2024-11-07 00:00:00+00:00,,,47,17
2024-11-08 00:00:00+00:00,,,67,16
2024-11-09 00:00:00+00:00,,,64,8
2024-11-10 00:00:00+00:00,,,20,8
2024-11-11 00:00:00+00:00,,,139,25
2024-11-12 00:00:00+00:00,,,117,20
2024-11-13 00:00:00+00:00,,,17,8
