url_path,views_total,views_unique
/gem/global_exposure_model,202,79
/gem/global_exposure_model/tree/main/World,137,25
/gem/global_exposure_model/tree/main/Europe,62,34
/gem/global_exposure_model/tree/main,50,17
/gem/global_exposure_model/blob/main/World/Exposure_Adm0_Taxonomy.csv,36,11
/gem/global_exposure_model/blob/main/World/Exposure_Adm0_Summary.csv,35,10
/gem/global_exposure_model/tree/main/South_Asia/India,24,6
/gem/global_exposure_model/tree/main/South_Asia,22,8
/gem/global_exposure_model/tree/main/Africa,18,10
/gem/global_exposure_model/tree/main/Europe/Turkey,18,10
