url_path,views_total,views_unique
/gem/global_exposure_model,188,74
/gem/global_exposure_model/tree/main/World,115,22
/gem/global_exposure_model/tree/main,55,23
/gem/global_exposure_model/tree/main/Europe,47,25
/gem/global_exposure_model/blob/main/World/Exposure_Adm0_Summary.csv,24,8
/gem/global_exposure_model/blob/main/World/Exposure_Adm0_Taxonomy.csv,22,6
/gem/global_exposure_model/tree/main/Africa,21,9
/gem/global_exposure_model/tree/main/Southeast_Asia/Philippines,19,7
/gem/global_exposure_model/tree/main/Europe/Turkey,18,9
/gem/global_exposure_model/tree/main/South_America/Colombia,18,6
