url_path,views_total,views_unique
/gem/global_exposure_model,92,49
/gem/global_exposure_model/tree/main/South_America/Peru,33,2
/gem/global_exposure_model/tree/main/Europe,32,24
/gem/global_exposure_model/tree/main,25,17
/gem/global_exposure_model/tree/main/South_America,16,8
/gem/global_exposure_model/blob/main/Europe/Albania/Exposure_Com_Albania_Adm1.csv,16,5
/gem/global_exposure_model/blob/main/South_America/Peru/Exposure_Com_Peru_Adm1.csv,16,4
/gem/global_exposure_model/tree/main/Africa,14,11
/gem/global_exposure_model/tree/main/Europe/Italy,12,8
/gem/global_exposure_model/blob/main/South_America/Peru/Exposure_Summary_Adm1.csv,12,2
