url_path,views_total,views_unique
/gem/global_exposure_model,122,77
/gem/global_exposure_model/tree/main/South_Asia/Nepal,33,5
/gem/global_exposure_model/tree/main,30,19
/gem/global_exposure_model/tree/main/Europe,22,14
/gem/global_exposure_model/tree/main/Europe/Turkey,19,11
/gem/global_exposure_model/tree/main/South_Asia,15,10
/gem/global_exposure_model/tree/main/North_America/United_States,12,10
/gem/global_exposure_model/tree/main/Southeast_Asia,11,9
/gem/global_exposure_model/blob/main/South_Asia/Nepal/Exposure_Com_Nepal_Adm1.csv,10,3
/gem/global_exposure_model/blob/main/South_Asia/Nepal/Exposure_Res_Nepal_Adm1.csv,10,3
