time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-26 00:00:00+00:00,,,10,3
2025-04-27 00:00:00+00:00,,,16,7
2025-04-28 00:00:00+00:00,,,68,19
2025-04-29 00:00:00+00:00,1.0,1.0,152,21
2025-04-30 00:00:00+00:00,,,191,14
2025-05-01 00:00:00+00:00,,,6,5
2025-05-02 00:00:00+00:00,1.0,1.0,85,13
2025-05-03 00:00:00+00:00,,,10,2
2025-05-04 00:00:00+00:00,,,67,9
2025-05-05 00:00:00+00:00,,,182,24
2025-05-06 00:00:00+00:00,1.0,1.0,69,22
2025-05-07 00:00:00+00:00,,,103,19
2025-05-08 00:00:00+00:00,,,47,17
2025-05-09 00:00:00+00:00,,,119,19
2025-05-10 00:00:00+00:00,,,1,1
