url_path,views_total,views_unique
/gem/global_exposure_model,191,76
/gem/global_exposure_model/tree/main/World,113,22
/gem/global_exposure_model/tree/main,54,23
/gem/global_exposure_model/tree/main/Europe,49,26
/gem/global_exposure_model/blob/main/World/Exposure_Adm0_Summary.csv,24,8
/gem/global_exposure_model/tree/main/Africa,23,11
/gem/global_exposure_model/tree/main/Southeast_Asia/Philippines,19,7
/gem/global_exposure_model/blob/main/World/Exposure_Adm0_Taxonomy.csv,19,5
/gem/global_exposure_model/tree/main/Central_Asia,18,9
/gem/global_exposure_model/tree/main/Europe/Turkey,18,9
