url_path,views_total,views_unique
/gem/global_exposure_model,97,68
/gem/global_exposure_model/tree/main/East_Asia,40,11
/gem/global_exposure_model/tree/main/Caribbean_Central_America,40,7
/gem/global_exposure_model/tree/main,33,22
/gem/global_exposure_model/tree/main/Europe,33,16
/gem/global_exposure_model/tree/main/Middle_East/Jordan,31,3
/gem/global_exposure_model/tree/main/East_Asia/China,26,11
/gem/global_exposure_model/tree/main/Europe/Italy,21,4
/gem/global_exposure_model/tree/main/South_Asia/India,20,8
/gem/global_exposure_model/tree/main/Caribbean_Central_America/Trinidad_and_Tobago,19,2
