url_path,views_total,views_unique
/gem/global_exposure_model,124,71
/gem/global_exposure_model/tree/main/North_America/United_States,43,15
/gem/global_exposure_model/tree/main,37,18
/gem/global_exposure_model/tree/main/Europe,25,19
/gem/global_exposure_model/tree/main/North_America,24,7
/gem/global_exposure_model/tree/main/Africa,20,15
/gem/global_exposure_model/blob/main/README.md,16,10
/gem/global_exposure_model/tree/main/World,15,8
/gem/global_exposure_model/blob/main/North_America/United_States/Exposure_Com_United_States_Adm1.csv,14,6
/gem/global_exposure_model/tree/main/Africa/Algeria,11,8
