url_path,views_total,views_unique
/gem/global_exposure_model,104,71
/gem/global_exposure_model/tree/main/Europe,24,17
/gem/global_exposure_model/tree/main,22,13
/gem/global_exposure_model/tree/main/Southeast_Asia/Indonesia,22,6
/gem/global_exposure_model/tree/main/South_America,14,8
/gem/global_exposure_model/tree/main/World,13,8
/gem/global_exposure_model/tree/main/North_America/United_States,13,6
/gem/global_exposure_model/tree/main/Southeast_Asia,11,8
/gem/global_exposure_model/tree/main/Europe/Germany,11,3
/gem/global_exposure_model/tree/main/Middle_East,9,8
