time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-21 00:00:00+00:00,,,6,6
2025-02-22 00:00:00+00:00,,,11,7
2025-02-23 00:00:00+00:00,,,31,9
2025-02-24 00:00:00+00:00,,,82,13
2025-02-25 00:00:00+00:00,,,40,12
2025-02-26 00:00:00+00:00,,,85,21
2025-02-27 00:00:00+00:00,,,108,24
2025-02-28 00:00:00+00:00,,,44,16
2025-03-01 00:00:00+00:00,,,11,4
2025-03-02 00:00:00+00:00,,,1,1
2025-03-03 00:00:00+00:00,1.0,1.0,58,16
2025-03-04 00:00:00+00:00,,,85,13
2025-03-05 00:00:00+00:00,1.0,1.0,136,19
2025-03-06 00:00:00+00:00,1.0,1.0,65,9
2025-03-07 00:00:00+00:00,,,4,2
