time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-14 00:00:00+00:00,,,18,9
2025-11-15 00:00:00+00:00,,,12,7
2025-11-16 00:00:00+00:00,,,58,15
2025-11-17 00:00:00+00:00,,,147,21
2025-11-18 00:00:00+00:00,1.0,1.0,76,18
2025-11-19 00:00:00+00:00,4.0,3.0,42,23
2025-11-20 00:00:00+00:00,,,27,15
2025-11-21 00:00:00+00:00,,,40,13
2025-11-22 00:00:00+00:00,,,78,10
2025-11-23 00:00:00+00:00,1.0,1.0,28,10
2025-11-24 00:00:00+00:00,2.0,2.0,53,19
2025-11-25 00:00:00+00:00,3.0,3.0,141,27
2025-11-26 00:00:00+00:00,1.0,1.0,149,19
2025-11-27 00:00:00+00:00,5.0,3.0,49,14
2025-11-28 00:00:00+00:00,,,26,4
